0.99889,0.90167,1.2454,1.1885,1.0814,1.0778,1.4262,1.2818
-0.20064,0.0059765,-0.18908,-0.15007,-0.11909,-0.055317,-0.48159,-0.2328
0.069276,-0.030021,-0.14785,-0.12745,-0.077527,-0.11983,-0.035241,-0.13689
0.0043905,0.0048123,0.0039933,0.0047395,0.0085844,0.0062327,0.0058355,0.0051672
0.1065,0.074772,-0.035827,-0.0036814,-0.02743,-0.025824,-0.1134,-0.14031
9.1737,8.4023,6.1597,5.9645,7.5957,6.4776,6.0078,5.8536
